membership_id,household_key,income,member_status,state_grouped,credit_ranges,cancel_reason,renew_method,plus_indicator_description,zip,sc_vehicle_manufacturer_name,sc_vehicle_model_name,race,home_owner,education,dwelling_type,gender,occupation_code,occupation_group,occupant_type,mosaic_household,mosaic_global_household,kcl_b_ind_mosaicsgrouping,generation,tenure,aaa_no_tenure,aaa_member_tenure_years,aaa_mean_age,length_of_residence,aaa_mortgage,aaa_credit_card,aaa_deposit,aaa_home_equity,aaa_financial_service,aaa_auto_insurance,aaa_id_theft,aaa_motorcycle_indicator,aaa_travel,aaa_mean_child,aaa_mean_total_cost,aaa_no_race,aaa_no_home_owner,aaa_no_education,aaa_no_income,aaa_no_dwelling_type,aaa_no_credit_ranges,aaa_no_gender,aaa_no_language,aaa_no_reason_joined,aaa_cancel_reason,aaa_no_mosaic_household,aaa_no_mosaic_global_household,aaa_no_kcl_b_ind_mosaicsgrouping,aaa_no_occupation_code,aaa_no_occupation_group,aaa_no_occupant_type,aaa_no_plus_indicator_description,aaa_no_generation,total_calls_year_1,total_calls_year_2,total_calls_year_3,total_member_cost_1,total_member_cost_2,total_member_cost_3,basic_cost,plus_cost,premier_cost,mean_basic_cost,mean_plus_cost,mean_premier_cost,total_calls,total_member_cost,mean_total_member_cost,total_tow_miles,mean_tow_miles,vehicle,total_cost,mean_total_cost,total_members_in_household,total_calls_veh,total_cost_veh,total_member_cost_veh,mean_total_calls_veh,mean_total_cost_veh,mean_total_member_cost_veh,consumer_score
199023,18105330,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2920,FORD,F-350 SUPER DUTY,UNKNOWN,HOME OWNER,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,UNKNOWN,BETWEEN 11 & 15 YEARS,1,48,84.5,12.5,0,1,0,0,0,0,0,0.0,0,2.8,40.0,4.0,0.0,,2.0,0.0,2.0,,0.0,,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,212.0,240.0,0.0,0.0,40.0,0.0,0.0,4.0,212.0,35.333333,9.0,1.5,FORD F-350 SUPER DUTY,240.0,40.0,3,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
199028,8967224,"50-59,999",CANCELLED,RI,700-749,NON-PAYMENT,NOTICE,BASIC MEMBERSHIP,2840,BUICK,LESABRE,CAUCASION / WHITE - EUROPEAN,HOME OWNER,HIGH SCHOOL,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,STATUS SEEKING SINGLES,SOPHISTICATED SINGLES,YOUNG CITY SOLOS,POST-WAR (< 1948),+40 YEARS,0,48,96.0,15.0,0,0,0,0,0,0,0,0.0,0,2.0,44.0,1.0,0.0,2.0,4.0,2.0,2.0,,0.0,,1.0,23.0,9.0,14.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,140.0,0.0,176.0,0.0,0.0,44.0,0.0,0.0,4.0,140.0,35.0,0.0,0.0,BUICK LESABRE,176.0,44.0,1,1799.0,31418.24,92512.87,2.6851,46.892896,138.07891,67.0
199050,6673659,"175 - 199,999",CANCELLED,RI,750-799,MEMBERS REQUEST,NOTICE,UNKNOWN,2806,UNKNOWN,UNKNOWN,AMERICAN INDIAN,HOME OWNER,COMPLETED COLLEGE,SFDU,MALE,PROFESSIONAL/TECHNICAL,PROFESSIONAL - KNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),+40 YEARS,0,48,77.0,7.5,0,0,0,0,0,0,0,,1,1.0,0.0,12.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,,3.0,2.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199060,86738183,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2920,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,60.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,,,,,,3.0,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199084,24967072,UNKNOWN,PENDING,RI,UNKNOWN,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2904,GMC,SAVANA 2500,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),BETWEEN 6 & 10 YEARS,3,14,67.8333,0.0,0,0,0,0,0,0,1,1.0,1,,32.558333,,,,,,,,,,7.0,,,,,,,0.0,4.0,8.0,0.0,4.0,467.32,0.0,122.0,195.35,0.0,0.0,32.558333,0.0,0.0,12.0,589.32,98.22,5.0,0.833333,GMC SAVANA 2500,195.35,32.558333,3,612.0,10831.98,35584.31,2.6379,46.689569,153.380647,56.0
199132,14265301,"100-149,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2827,CHRYSLER,TOWN & COUNTRY,CAUCASION / WHITE - ENGLISH,HOME OWNER,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PICTURE PERFECT FAMILIES,CAREER AND FAMILY,POWER ELITE,UNKNOWN,BETWEEN 6 & 10 YEARS,3,25,32.8889,9.2308,1,0,0,0,1,0,0,1.0,0,2.0,56.456154,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,,9.0,20.0,5.0,9.0,,15.0,,2.0,3.0,6.0,0.0,13.0,204.0,0.0,469.5,469.93,264.0,0.0,36.148462,20.3077,0.0,19.0,673.5,51.807692,78.4,6.030769,CHRYSLER TOWN & COUNTRY,733.93,56.456154,5,1653.0,24909.24,89428.59,3.1667,47.718851,171.319138,64.0
199140,6754344,"90-99,999",ACTIVE,RI,650-699,UNKNOWN,NOTICE,UNKNOWN,2806,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SFDU,FEMALE,RETIRED,RETIRED - KNOWN,UNKNOWN,NO PLACE LIKE HOME,ROUTINE SERVICE WORKERS,THRIVING BOOMERS,POST-WAR (< 1948),BETWEEN 31 & 40 YEARS,5,48,68.0,2.3333,0,0,0,0,0,0,0,,0,2.0,0.0,1.0,0.0,,2.0,0.0,3.0,1.0,0.0,,6.0,3.0,3.0,4.0,1.0,3.0,,,1.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.85,19.616667,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199150,9145034,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,BASIC MEMBERSHIP,2879,TOYOTA,CAMRY,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REAPING REWARDS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),+40 YEARS,0,48,88.2,0.0,0,0,0,0,0,0,0,1.0,0,,35.333333,,,,,2.0,,1.0,,,3.0,5.0,1.0,3.0,8.0,13.0,,0.0,1.0,1.0,8.0,4.0,53.0,424.0,212.0,212.0,0.0,0.0,35.333333,0.0,0.0,13.0,689.0,114.833333,0.0,0.0,TOYOTA CAMRY,212.0,35.333333,3,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
199151,5982870,"60-69,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2908,FORD,ESCORT,CAUCASION / WHITE - EUROPEAN,RENTER,HIGH SCHOOL,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FAMILY TROOPERS,ROUTINE SERVICE WORKERS,SINGLES AND STARTERS,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,68.0,5.0,0,1,0,0,0,1,0,0.0,0,1.0,53.0,1.0,2.0,2.0,9.0,0.0,2.0,,0.0,,,42.0,3.0,9.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FORD ESCORT,106.0,53.0,1,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
199213,18420879,"90-99,999",ACTIVE,RI,650-699,UNKNOWN,NOTICE,PLUS MEMBERSHIP,2886,HONDA,CR-V,CAUCASION / WHITE - EUROPEAN,HOME OWNER,HIGH SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,63.0,4.8,0,0,0,0,0,0,0,0.0,0,2.0,21.2,1.0,0.0,2.0,2.0,,3.0,,0.0,,7.0,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HONDA CR-V,106.0,21.2,4,4897.0,94941.11,267005.07,2.4473,47.446832,133.435817,70.0
199231,7793951,"10-19,999",CANCELLED,RI,700-749,NON-PAYMENT,NOTICE,PLUS MEMBERSHIP,2914,FORD,ESCORT,CAUCASION / WHITE - EUROPEAN,HOME OWNER,SOME COLLEGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,89.0,2.0,0,0,0,0,0,0,0,0.0,0,1.0,31.8,1.0,0.0,1.0,6.0,,2.0,,0.0,,1.0,,,,,,,2.0,0.0,5.0,5.0,0.0,265.0,265.0,0.0,159.0,0.0,0.0,31.8,0.0,0.0,10.0,530.0,106.0,0.0,0.0,FORD ESCORT,159.0,31.8,1,6154.0,98711.17,337455.17,2.8974,46.474185,158.877199,65.0
199232,37591732,UNKNOWN,CANCELLED,RI,UNKNOWN,DATA PROBLEM,NOTICE,UNKNOWN,2908,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,91.0,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,,,,,,4.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199234,94403398,"90-99,999",ACTIVE,RI,650-699,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2906,TOYOTA,CAMRY,HISPANIC - PORTUGUESE ORIGIN,HOME OWNER,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,FULL POCKETS  EMPTY NESTS,BOURGEOIS PROSPERITY,THRIVING BOOMERS,POST-WAR (< 1948),+40 YEARS,0,48,70.5,5.625,0,0,0,0,0,1,0,1.0,1,2.0,34.06875,8.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,,2.0,12.0,2.0,4.0,,1.0,,2.0,3.0,0.0,15.0,5.0,0.0,882.75,265.0,272.55,0.0,0.0,34.06875,0.0,0.0,20.0,1147.75,143.46875,1.0,0.125,TOYOTA CAMRY,272.55,34.06875,4,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
199240,1259454,"50-59,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2886,SUBARU,FORESTER,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,MALE,UNKNOWN,TECHNICAL - INFERRED,UNKNOWN,BIRKENSTOCKS AND BEEMERS,ROUTINE SERVICE WORKERS,MIDDLE CLASS MELTING POT,POST-WAR (< 1948),+40 YEARS,0,48,75.0,15.0,0,0,0,0,0,0,0,0.0,0,1.0,53.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,,,19.0,3.0,11.0,,10.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,117.7,106.0,0.0,0.0,53.0,0.0,0.0,2.0,117.7,58.85,12.0,6.0,SUBARU FORESTER,106.0,53.0,1,1384.0,29447.11,67930.83,2.2431,47.726272,110.09859,81.0
199292,19159082,"100-149,999",ACTIVE,RI,800+,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2886,HONDA,ACCORD,CAUCASION / WHITE - EUROPEAN,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,RETIRED,RETIRED - KNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),+40 YEARS,0,48,82.2222,11.7,0,1,0,0,0,1,0,0.0,0,1.0,47.7,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,,1.0,2.0,2.0,2.0,2.0,3.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,212.0,477.0,0.0,0.0,47.7,0.0,0.0,4.0,212.0,21.2,0.0,0.0,HONDA ACCORD,477.0,47.7,3,4897.0,94941.11,267005.07,2.4473,47.446832,133.435817,70.0
199299,687732,"40-49,999",ACTIVE,RI,800+,UNKNOWN,AUTO RENEW,UNKNOWN,2903,UNKNOWN,UNKNOWN,MIDDLE EASTERN - ARAB,HOME OWNER,COMPLETED COLLEGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,75.0,13.0,0,0,0,0,0,0,1,,0,1.0,0.0,5.0,0.0,3.0,5.0,,4.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199325,7551881,"30-39,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,UNKNOWN,2817,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,RETIRED,RETIRED - KNOWN,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,BABY BOOMERS (1948 - 1968),BETWEEN 21 & 30 YEARS,2,48,72.0,14.0,0,1,0,0,0,1,0,0.0,0,2.0,15.0,18.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,,,6.0,1.0,3.0,1.0,3.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,9.5,UNKNOWN UNKNOWN,30.0,15.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199347,14266471,"20-29,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,UNKNOWN,2889,UNKNOWN,UNKNOWN,HISPANIC - HISPANIC ORIGIN,HOME OWNER,COMPLETED COLLEGE,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,POST-WAR (< 1948),+40 YEARS,0,48,93.0,15.0,0,0,0,0,0,0,0,,0,1.0,0.0,6.0,0.0,3.0,11.0,0.0,2.0,,0.0,,,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199352,3485779,"60-69,999",ACTIVE,RI,700-749,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2816,KIA,RIO,CAUCASION / WHITE - WHITE NON-AMERICAN,HOME OWNER,SOME COLLEGE,SFDU,MALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,TOWN ELDERS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,POST-WAR (< 1948),+40 YEARS,0,48,81.0,15.0,0,0,0,0,0,0,0,0.0,0,1.0,25.6,3.0,0.0,1.0,9.0,0.0,2.0,2.0,0.0,,,6.0,1.0,3.0,,5.0,,0.0,0.0,0.0,8.0,8.0,0.0,272.0,365.4,128.0,0.0,0.0,25.6,0.0,0.0,16.0,637.4,127.48,1.4,0.28,KIA RIO,128.0,25.6,2,946.0,13496.89,45906.06,3.0032,42.84727,145.733524,70.0
199364,4995514,"90-99,999",ACTIVE,RI,750-799,UNKNOWN,NOTICE,UNKNOWN,2908,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,HIGH SCHOOL,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,DIGITAL DEPENDENTS,HARD WORKING BLUE COLLAR,SINGLES AND STARTERS,POST-WAR (< 1948),+40 YEARS,0,48,90.5,5.0,0,0,0,0,0,0,0,,0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,,12.0,10.0,5.0,9.0,1.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199365,20389738,"90-99,999",CANCELLED,RI,650-699,MEMBERS REQUEST,NOTICE,UNKNOWN,2816,UNKNOWN,UNKNOWN,CAUCASION / WHITE - ENGLISH,HOME OWNER,SOME COLLEGE,SFDU,MALE,UNKNOWN,BLUE COLLAR - INFERRED,UNKNOWN,SPORTS UTILITY FAMILIES,CAREER AND FAMILY,SURBURBAN STYLE,POST-WAR (< 1948),+40 YEARS,0,48,74.3333,4.3333,0,0,0,0,0,0,0,1.0,0,1.0,33.82,2.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,,3.0,22.0,4.0,6.0,,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,31.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,101.46,33.82,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199368,4303698,"90-99,999",ACTIVE,RI,700-749,UNKNOWN,AUTO RENEW,UNKNOWN,2859,UNKNOWN,UNKNOWN,CAUCASION / WHITE - EUROPEAN,HOME OWNER,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,HOMEOWNER,AGING OF AQUARIUS,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),BETWEEN 31 & 40 YEARS,5,34,78.0,0.0,0,0,0,0,0,0,0,,0,1.0,0.0,1.0,0.0,,2.0,2.0,2.0,,0.0,,,8.0,2.0,2.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199373,18053186,UNDER 10K,ACTIVE,RI,750-799,UNKNOWN,NOTICE,UNKNOWN,2828,UNKNOWN,UNKNOWN,CAUCASION / WHITE - ENGLISH,HOME OWNER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),BETWEEN 1 & 5 YEARS,6,1,89.0,15.0,0,0,0,0,0,0,0,,0,2.0,0.0,2.0,0.0,,14.0,,1.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199376,2662617,"10-19,999",ACTIVE,RI,600-649,UNKNOWN,NOTICE,UNKNOWN,2886,UNKNOWN,UNKNOWN,MIDDLE EASTERN - ARAB,HOME OWNER,HIGH SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,89.0,13.0,0,1,0,0,0,0,0,,0,1.0,0.0,5.0,0.0,2.0,6.0,,5.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199391,32339100,UNKNOWN,ACTIVE,RI,UNKNOWN,UNKNOWN,NOTICE,UNKNOWN,2835,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,POST-WAR (< 1948),+40 YEARS,0,48,92.0,0.0,0,0,0,0,0,1,0,,0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,58.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.85,58.85,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199395,15795306,"30-39,999",ACTIVE,RI,600-649,UNKNOWN,NOTICE,BASIC MEMBERSHIP,2921,TOYOTA,CAMRY,CAUCASION / WHITE - ENGLISH,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,PROFESSIONAL/TECHNICAL,PROFESSIONAL - KNOWN,UNKNOWN,SILVER SOPHISTICATES,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),BETWEEN 31 & 40 YEARS,5,45,74.1667,12.5,0,0,0,0,0,0,0,1.0,0,1.0,35.616667,2.0,0.0,1.0,8.0,0.0,5.0,1.0,0.0,,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,0.0,10.0,0.0,1.0,618.5,0.0,45.25,207.7,6.0,0.0,34.616667,1.0,0.0,11.0,663.75,110.625,8.0,1.333333,TOYOTA CAMRY,213.7,35.616667,2,7477.0,142122.66,387594.07,2.475,47.044906,128.299924,73.0
199451,700142,UNKNOWN,CANCELLED,RI,UNKNOWN,MEMBERS REQUEST,NOTICE,UNKNOWN,2919,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SMALL OR LARGE MULTI-FAMILY W/APT NUMBER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REAPING REWARDS,COMFORTABLE RETIREMENT,GOLDEN YEAR GUARDIANS,UNKNOWN,+40 YEARS,0,48,87.0,5.0,0,0,0,0,0,1,0,,0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,2.0,1.0,0.0,,3.0,5.0,1.0,3.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199458,567163,UNKNOWN,CANCELLED,RI,UNKNOWN,NON-PAYMENT,NOTICE,UNKNOWN,2831,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,P.O. BOX,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNSPOILED SPLENDOR,BOURGEOIS PROSPERITY,THRIVING BOOMERS,UNKNOWN,+40 YEARS,0,48,,0.0,0,0,0,0,0,0,0,,0,,0.0,,,,,3.0,,,,,1.0,25.0,2.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,1,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199464,12446953,250K+,ACTIVE,RI,750-799,UNKNOWN,NOTICE,UNKNOWN,2882,UNKNOWN,UNKNOWN,HISPANIC - HISPANIC ORIGIN,HOME OWNER,SOME COLLEGE,SFDU,FEMALE,UNKNOWN,RETIRED - INFERRED,UNKNOWN,PLATINUM PROSPERITY,BOURGEOIS PROSPERITY,POWER ELITE,BABY BOOMERS (1948 - 1968),+40 YEARS,0,48,70.0,14.0,0,0,0,0,0,0,0,,1,1.0,0.0,6.0,0.0,1.0,13.0,0.0,1.0,2.0,0.0,,,16.0,2.0,7.0,7.0,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,2,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199520,12026571,UNKNOWN,CANCELLED,RI,UNKNOWN,DECEASED,NOTICE,UNKNOWN,2882,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGING IN PLACE,COMFORTABLE RETIREMENT,AUTUMN YEARS,UNKNOWN,BETWEEN 11 & 15 YEARS,1,24,55.0,1.6667,1,0,0,0,1,1,0,,0,3.0,0.0,6.0,2.0,3.0,1.0,0.0,5.0,,0.0,,3.0,1.0,1.0,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,58.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.85,9.808333,0.0,0.0,UNKNOWN UNKNOWN,0.0,0.0,6,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
199534,10937426,"90-99,999",ACTIVE,RI,800+,UNKNOWN,NOTICE,UNKNOWN,2864,UNKNOWN,UNKNOWN,CAUCASION / WHITE - ENGLISH,HOME OWNER,HIGH SCHOOL,SFDU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGING OF AQUARIUS,BOURGEOIS PROSPERITY,BOOMING WITH CONFIDENCE,POST-WAR (< 1948),+40 YEARS,0,48,69.75,3.75,0,0,0,0,0,0,0,1.0,0,1.0,14.5,2.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,,3.0,8.0,2.0,2.0,3.0,4.0,,2.0,3.0,0.0,2.0,0.0,0.0,60.0,0.0,58.0,0.0,0.0,14.5,0.0,0.0,2.0,60.0,15.0,1.4,0.35,UNKNOWN UNKNOWN,58.0,14.5,3,1211.0,53.0,62130.23,0.1645,0.007201,8.441607,
