total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,kcl_b_ind_mosaicsgrouping_boomers,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,use_road_side_0,use_road_side_1,aaa_motorcycle_indicator_0_0,aaa_id_theft,membership_id,yes_id_theft
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,336090,0.03
2.0,1.0,27.666666999999997,10.0,2,0.0,8.441607000000001,0.01488015784150378,83.0,0,0,0,0,0,0,1,0,0,336103,0.34
7.0,0.0,32.166667,0.0,3,1.666667,125.689416,0.0136986301369863,193.0,0,0,0,0,0,0,1,0,0,336115,0.2
1.0,1.0,0.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,336200,0.22
3.0,1.0,14.25,7.2,3,0.0,8.441607000000001,0.01488015784150378,71.25,1,0,0,1,0,0,1,1,0,336228,0.3
2.0,0.0,29.425,0.0,1,0.0,145.274146,0.014925373134328358,58.85,0,1,0,0,1,0,1,0,0,336234,0.28
2.0,1.0,37.25,7.5,3,0.25,132.370546,0.0136986301369863,149.0,0,0,1,0,0,0,1,0,1,336246,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,336303,0.03
0.0,1.0,0.0,1.6,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,336329,0.13
0.0,1.0,23.25,6.0,2,5.5,8.441607000000001,0.01488015784150378,161.0,0,0,0,0,0,1,0,1,0,336336,0.28
0.0,1.0,53.0,7.0,1,1.0,143.574269,0.013157894736842105,212.0,0,0,1,0,1,1,0,1,0,336480,0.27
2.0,1.0,9.333333,5.0,3,0.0,8.441607000000001,0.01488015784150378,28.0,0,1,1,0,0,0,1,1,0,336482,0.26
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,336493,0.04
0.0,1.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,106.0,0,0,1,0,0,1,0,0,0,336498,0.19
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,336509,0.04
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,336510,0.03
0.0,1.0,26.5,7.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,1,0,1,0,336522,0.19
2.0,1.0,50.475,8.3333,2,19.5,143.574269,0.013157894736842105,302.85,0,0,1,0,1,0,1,1,0,336558,0.46
0.0,1.0,26.5,7.5,2,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,1,0,0,1,0,1,0,336590,0.26
20.0,2.0,8.5,2.3333,9,2.7583330000000004,8.441607000000001,0.01488015784150378,186.0,0,0,1,0,0,0,1,0,0,336594,0.33
0.0,0.0,9.0,0.0,3,0.0,125.689416,0.0136986301369863,27.0,0,0,1,0,0,1,0,1,0,336614,0.07
49.0,1.0,48.771429,15.0,1,0.28571399999999997,162.892046,0.017241379310344827,341.4,0,0,1,0,1,0,1,0,0,336655,0.48
10.0,3.0,18.8,15.0,4,6.04,175.441122,0.015625,169.0,0,1,1,0,0,0,1,0,0,336690,0.34
1.0,1.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,53.0,1,0,1,0,0,0,1,0,0,336757,0.43
1.0,0.0,15.0,0.0,2,0.0,150.919066,0.01639344262295082,30.0,0,0,1,0,0,0,1,1,0,336784,0.2
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,336812,0.09
0.0,1.0,0.0,9.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,336819,0.21
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,336895,0.12
6.0,1.0,39.75,9.75,2,0.0,132.370546,0.0136986301369863,159.0,1,0,0,0,0,0,1,1,0,336984,0.32
0.0,1.0,0.0,7.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,336986,0.21
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,337018,0.03
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,337086,0.03
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,337091,0.13
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,337092,0.03
1.0,1.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,1,0,0,337130,0.19
7.0,1.0,29.555556,1.5556,3,5.6666669999999995,162.93004399999998,0.015384615384615385,371.0,0,1,0,0,0,0,1,0,0,337132,0.32
48.0,1.0,53.94375,10.0,1,0.125,162.93004399999998,0.015384615384615385,431.55,0,0,1,0,1,0,1,0,0,337146,0.5
52.0,3.75,36.714286,4.5,4,4.142857,145.274146,0.014925373134328358,667.0,0,1,0,0,0,0,1,1,0,337157,0.24
6.0,1.0,48.0,10.0,1,0.5,164.69268200000002,0.017857142857142856,96.0,0,0,1,0,0,0,1,0,0,337184,0.33
0.0,3.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,1,0,1,0,0,0,337214,0.12
2.0,1.0,32.5,15.0,1,42.0,162.93004399999998,0.015384615384615385,308.0,0,1,1,0,0,0,1,1,0,337224,0.28
0.0,2.0,0.0,0.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,1,0,0,0,337237,0.24
0.0,1.0,10.666667,10.0,3,37.666667,8.441607000000001,0.01488015784150378,528.05,0,0,1,1,0,1,0,0,0,337289,0.13
0.0,1.0,53.0,2.0,1,0.0,162.892046,0.017241379310344827,53.0,0,0,1,0,0,1,0,1,0,337292,0.18
1.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,1,0,0,337310,0.23
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,337389,0.09
0.0,2.0,0.0,5.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,337456,0.25
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,337495,0.09
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,337499,0.04
0.0,0.0,0.0,0.0,1,0.0,132.370546,0.0136986301369863,0.0,0,0,1,0,0,1,0,0,0,337549,0.03
2.0,1.0,13.25,11.25,4,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,1,0,0,0,1,1,0,337559,0.39
2.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,337572,0.22
4.0,3.0,27.9625,1.0,3,0.0,135.775668,0.014285714285714285,111.85,0,0,1,0,0,0,1,0,0,337597,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,337690,0.03
2.0,2.0,53.0,11.25,2,0.0,162.93004399999998,0.015384615384615385,424.0,0,0,0,0,0,0,1,1,0,337713,0.28
1.0,2.0,0.0,0.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,337740,0.23
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,338289,0.09
1.0,0.0,58.85,0.0,1,0.0,132.370546,0.0136986301369863,58.85,0,0,1,0,0,0,1,0,0,338326,0.25
0.0,1.0,0.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,1,0,0,0,339735,0.28
11.0,1.0,52.34375,7.0,3,2.15,150.919066,0.01639344262295082,418.75,0,0,0,0,0,0,1,0,0,340684,0.34
0.0,0.0,0.0,0.0,6,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,341802,0.03
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,342659,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,342692,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,344782,0.03
0.0,1.0,0.0,0.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,1,0,0,0,345592,0.28
6.0,0.0,21.25,0.0,3,0.0,147.456553,0.013157894736842105,85.0,0,1,1,0,1,0,1,1,0,346762,0.3
0.0,1.0,0.0,9.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,347481,0.13
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,348677,0.04
0.0,3.0,9.333333,5.6667,3,0.0,8.441607000000001,0.01488015784150378,28.0,0,0,1,0,1,1,0,1,1,354019,1.0
12.0,0.0,22.8,0.0,2,12.6,208.38222199999998,0.014285714285714285,288.0,0,0,1,0,0,0,1,0,0,354236,0.24
12.0,1.0,14.375,5.625,5,3.5,8.441607000000001,0.01488015784150378,115.0,0,1,1,0,0,0,1,1,0,355103,0.28
2.0,2.0,13.25,0.25,4,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,0,1,0,0,355170,0.29
3.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,355696,0.09
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,356503,0.03
0.0,1.0,0.0,0.75,4,0.0,162.93004399999998,0.015384615384615385,0.0,0,0,1,0,0,1,0,1,0,359128,0.11
0.0,1.0,10.583333,3.5,4,0.0,117.08376299999999,0.012345679012345678,63.5,0,0,1,0,0,1,0,0,0,359448,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,364368,0.03
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,364438,0.09
8.0,1.0,35.333333,6.6667,2,0.0,125.689416,0.0136986301369863,106.0,1,0,1,0,0,0,1,1,0,364866,0.39
8.0,0.0,19.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,57.0,0,0,1,0,0,0,1,1,0,365415,0.2
1.0,0.0,13.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,26.0,0,1,1,0,0,0,1,1,0,367644,0.19
1.0,0.0,53.0,0.0,1,0.0,162.93004399999998,0.015384615384615385,53.0,0,0,1,0,0,0,1,1,0,368404,0.2
6.0,0.0,35.333333,0.0,2,1.666667,8.441607000000001,0.01488015784150378,106.0,0,1,1,0,0,0,1,1,0,368544,0.2
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,369050,0.03
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,369100,0.13
6.0,1.0,44.175,4.0,1,24.85,150.919066,0.01639344262295082,248.15,0,0,0,0,1,0,1,0,0,369119,0.41
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,369175,0.09
8.0,0.0,32.97,0.0,2,0.0,132.370546,0.0136986301369863,164.85,0,0,1,0,0,0,1,0,0,369292,0.25
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,369478,0.03
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,369545,0.16
6.0,0.0,35.333333,0.0,1,0.0,152.51689199999998,0.013157894736842105,106.0,0,0,1,0,0,0,1,1,0,369572,0.2
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,369660,0.03
3.0,1.8,21.2,12.0,4,0.8,210.57945899999999,0.022727272727272728,106.0,0,0,0,0,0,0,1,1,0,369987,0.27
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,369997,0.03
6.0,1.0,32.666667,15.0,1,0.0,132.370546,0.0136986301369863,98.0,0,0,0,0,1,0,1,1,0,370133,0.38
0.0,2.0,0.0,1.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,370179,0.08
1.0,1.0,26.5,5.0,2,0.0,187.928256,0.017543859649122806,53.0,0,1,1,0,0,0,1,0,0,370184,0.32
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,370324,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,370435,0.09
0.0,1.0,53.0,11.0,1,0.0,135.775668,0.014285714285714285,53.0,0,0,1,0,0,1,0,1,0,370757,0.18
0.0,2.0,26.5,13.0,2,0.0,162.93004399999998,0.015384615384615385,53.0,0,0,1,0,0,1,0,1,0,370794,0.18
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,370816,0.03
0.0,1.0,46.5,14.0,1,0.0,162.93004399999998,0.015384615384615385,186.0,1,0,0,0,0,1,0,0,0,370823,0.28
14.0,1.0,44.16,13.125,2,0.5,162.93004399999998,0.015384615384615385,353.28,0,0,1,0,0,0,1,0,0,370835,0.33
0.0,0.0,0.0,0.0,1,0.0,150.919066,0.01639344262295082,0.0,0,0,1,0,0,1,0,1,0,371265,0.02
0.0,3.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,371358,0.08
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,371549,0.03
2.0,1.0,58.85,15.0,1,0.0,162.93004399999998,0.015384615384615385,58.85,0,1,0,0,0,0,1,0,0,371789,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,371903,0.03
1.0,0.0,32.5,0.0,1,2.5,150.919066,0.01639344262295082,32.5,0,1,1,0,0,0,1,1,0,372162,0.2
0.0,1.0,0.0,8.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,0,1,0,1,0,0,0,372198,0.2
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,372241,0.03
2.0,1.5,17.666667,10.0,3,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,1,0,0,1,0,0,372299,0.25
4.0,1.0,17.0,0.6667,2,22.666667,191.50224599999999,0.01488015784150378,263.0,0,0,1,0,0,0,1,0,0,372342,0.33
0.0,3.0,0.0,2.5,6,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,1,0,0,0,372460,0.21
2.0,1.0,19.616667,8.0,2,1.333333,8.441607000000001,0.01488015784150378,58.85,0,0,1,0,0,0,1,1,0,372513,0.3
0.0,2.5,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,1,0,1,0,0,0,372555,0.16
3.0,1.0,37.25,4.5,2,1.75,136.00893,0.015625,149.0,1,0,1,0,0,0,1,0,0,372622,0.42
6.0,1.6667,21.2,6.2,4,0.0,132.370546,0.0136986301369863,106.0,0,1,0,0,0,0,1,0,0,372788,0.3
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,373430,0.03
7.0,1.8571,15.375,13.125,5,16.875,156.036397,0.02,516.0,0,1,1,0,0,0,1,0,0,375659,0.34
0.0,3.0,0.0,8.6667,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,1,1,0,0,0,378431,0.25
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,378679,0.04
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,1,0,1,0,0,0,379004,0.02
12.0,1.0,55.925,15.0,1,2.75,132.370546,0.0136986301369863,223.7,0,0,0,0,1,0,1,0,0,379568,0.41
0.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,1,0,1,1,0,0,0,380142,0.24
3.0,1.0,28.0,2.0,1,3.0,156.358351,0.01488015784150378,31.0,0,0,1,0,0,0,1,1,0,380539,0.3
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,380934,0.03
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,382102,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,386882,0.03
9.0,0.0,31.666666999999997,0.0,1,0.0,117.08376299999999,0.012345679012345678,95.0,0,0,0,0,0,0,1,0,0,388052,0.2
0.0,5.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,388933,0.08
2.0,1.0,7.5,15.0,1,0.0,145.274146,0.014925373134328358,15.0,0,0,1,0,1,0,1,1,0,389098,0.42
1.0,0.0,10.666667,0.0,3,0.0,156.358351,0.01488015784150378,32.0,0,0,0,0,0,0,1,0,1,389318,1.0
34.0,1.0,35.25,12.0,2,0.666667,145.274146,0.014925373134328358,211.5,0,1,0,0,1,0,1,0,0,389777,0.4
4.0,1.75,29.425,11.5,3,0.0,8.441607000000001,0.01488015784150378,117.7,0,1,1,0,0,0,1,1,0,390494,0.26
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,392138,0.16
0.0,0.0,29.0,0.0,1,0.0,156.358351,0.01488015784150378,29.0,0,0,1,0,0,1,0,1,0,392480,0.07
1.0,1.0,26.5,15.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,1,0,1,0,0,392840,0.42
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,393300,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,394517,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,394870,0.03
0.0,1.0,53.0,3.0,1,3.0,162.93004399999998,0.015384615384615385,53.0,1,0,1,0,0,1,0,1,0,395372,0.3
68.0,1.0,34.5,0.4,2,0.7,162.93004399999998,0.015384615384615385,357.0,0,0,0,0,0,0,1,1,0,395387,0.23
0.0,1.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,398384,0.08
0.0,2.0,0.0,2.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,401038,0.08
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,401394,0.03
0.0,1.0,0.0,11.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,1,0,0,1,0,0,0,401514,0.15
2.0,1.0,0.0,0.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,0,1,0,0,403621,0.19
3.0,2.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,403901,0.17
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,404291,0.03
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,409513,0.13
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,412095,0.03
33.0,0.0,20.0,0.0,2,0.0,161.44551299999998,0.015873015873015872,80.0,0,0,1,0,0,0,1,1,0,413256,0.2
60.0,0.0,47.28125,0.0,3,7.325,135.775668,0.014285714285714285,378.25,0,0,1,0,0,0,1,0,0,413264,0.24
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,418472,0.04
2.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,419841,0.09
2.0,2.0,12.8,0.8,4,1.26,8.441607000000001,0.01488015784150378,70.0,0,0,1,0,0,0,1,1,0,419985,0.3
1.0,2.0,18.666667,5.0,3,0.0,161.44551299999998,0.015873015873015872,56.0,0,0,1,0,0,0,1,1,1,420065,1.0
1.0,1.0,0.0,2.75,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,420145,0.26
0.0,1.0,19.666667,10.3333,2,22.333333,162.93004399999998,0.015384615384615385,253.19,1,0,1,0,0,1,0,0,0,420673,0.26
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,1,0,0,0,421526,0.04
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,421677,0.04
2.0,1.5,21.2125,4.5,3,0.75,150.919066,0.01639344262295082,92.85,0,0,0,0,1,0,1,0,0,422282,0.41
1.0,1.0,26.5,5.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,1,0,424084,0.26
0.0,3.0,9.375,7.5,4,3.4,8.441607000000001,0.01488015784150378,37.5,0,0,1,0,1,1,0,1,0,429255,0.27
0.0,2.0,0.0,7.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,430305,0.16
0.0,1.0,0.0,6.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,1,0,0,0,1,0,0,0,432031,0.16
34.0,0.0,31.785714000000002,0.0,3,0.614286,8.441607000000001,0.01488015784150378,228.5,0,0,1,0,0,0,1,0,0,432188,0.24
0.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,0,1,0,1,0,432216,0.07
18.0,3.0,22.236667,13.3333,6,2.888889,8.441607000000001,0.01488015784150378,269.13,0,0,1,0,0,0,1,0,0,434615,0.33
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,436495,0.03
6.0,2.0,39.75,11.125,3,0.375,8.441607000000001,0.01488015784150378,318.0,0,1,1,0,0,0,1,1,0,437251,0.28
2.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,1,0,0,437264,0.13
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,437315,0.08
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,437586,0.03
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,0,0,1,0,0,0,437595,0.09
20.0,4.0,31.142857,0.2857,3,0.5857140000000001,136.00893,0.015625,218.0,0,0,1,0,0,0,1,0,0,437732,0.31
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,437796,0.03
1.0,0.0,13.25,0.0,4,0.0,8.441607000000001,0.01488015784150378,53.0,0,1,1,0,0,0,1,1,0,437834,0.19
1.0,1.0,17.666667,5.0,3,1.0,187.928256,0.017543859649122806,53.0,0,1,1,0,1,0,1,1,0,437862,0.44
0.0,1.0,0.0,2.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,437892,0.16
0.0,0.0,0.0,0.0,1,0.0,135.775668,0.014285714285714285,0.0,0,0,1,0,0,1,0,0,0,437924,0.03
4.0,1.0,0.0,0.6,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,1,0,0,437940,0.23
0.0,2.0,26.5,10.0,2,0.0,136.00893,0.015625,53.0,1,1,1,1,0,1,0,1,0,437966,0.19
4.0,1.0,22.37,1.6,4,1.4,8.441607000000001,0.01488015784150378,111.85,0,0,1,0,0,0,1,0,0,438027,0.33
20.0,1.0,35.141667,10.0,3,0.0,117.08376299999999,0.012345679012345678,210.85,1,0,1,0,0,0,1,0,0,438046,0.43
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,438063,0.03
0.0,0.0,35.333333,0.0,3,0.0,8.441607000000001,0.01488015784150378,212.0,0,0,1,0,0,1,0,0,0,438078,0.1
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,438091,0.03
0.0,1.0,0.0,11.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,1,1,0,1,0,0,0,438093,0.13
3.0,2.0,19.3,9.0,3,0.0,135.775668,0.014285714285714285,96.5,0,0,1,0,1,0,1,0,1,438100,1.0
0.0,1.0,16.5,15.0,2,0.0,164.69268200000002,0.017857142857142856,33.0,0,0,0,0,1,1,0,1,0,438156,0.24
0.0,1.0,0.0,8.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,1,0,0,0,438171,0.23
5.0,1.0,0.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,438181,0.26
16.0,2.0,48.411111,7.1111,2,0.666667,132.370546,0.0136986301369863,435.7,1,1,1,0,1,0,1,0,0,438210,0.6
6.0,1.0,34.166667,0.0,2,4.6666669999999995,135.775668,0.014285714285714285,138.5,0,0,0,1,0,0,1,1,1,438302,1.0
6.0,2.5,27.9625,15.0,2,0.0,162.892046,0.017241379310344827,111.85,0,0,0,0,1,0,1,0,0,438341,0.37
0.0,2.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,1,0,0,0,438374,0.13
1.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,1,0,0,438418,0.09
1.0,1.0,17.5,7.5,2,0.0,8.441607000000001,0.01488015784150378,35.0,0,0,0,0,0,0,1,1,0,438536,0.28
5.0,2.4286,20.272727,7.6364,7,3.4090910000000005,145.274146,0.014925373134328358,295.0,1,0,0,0,0,0,1,0,0,438588,0.37
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,1,0,0,0,438593,0.24
